 region_name ,Region Name,District Name,Settlement Code, Settlement Name ,Settlement Type, X Coordinates , Y Coordinates ,Absentees (HH) ,Absentees,Absentees between 2015-2018 (HH),Absentees between 2015-2018,Absentees in 2019 (HH),Absentees in 2019,  Residents (HH)  ,  Residents ,Returnees from internal displacement (HH), Returnees from internal displacement,Returnees between 2015-2018 (HH),Returnees between 2015-2018,Returnees in 2019 (HH),Returnees in 2019, Returnees from abroad (HH) ,Returnees from abroad,Returnees  from abroad between 2015-2018 (HH),Returnees  from abroad between 2015-2018,Returnees  from abroad during 2019 (HH) ,Returnees  from abroad during 2019, IDPs (HH) ,  IDPs (individuals)  , IDPs between 2015-2018 (HH) , IDPs between 2015-2018 , IDPs in 2019 (HH)  , IDPs during 2019 , Accesibility , Overall Reliability , Total_inflows , Current Population , IDPs ind (Sites) , IDPs ind (Rural and Urban) , IDPs ind Total , Residents ind (Rural and Urban) , Resident HH (Rural and Urban) , Rural IDPs (since 2015-2018 ind)  , Rural IDPs (since 2015-2018 HH) , Rural IDPs (since 2019 ind)  ,Rural IDPs (since 2019 HH), Urban IDPs (since 2015-2018 ind)  , Urban IDPs (since 2015-2018 HH) , Urban IDPs (since 2019 ind)  , Urban IDPs (since 2019 HH) , Urban IDPs (ind) , Rural IDPs (ind) 
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-W27-003, Hilow Gurbaanle ,Rural, 44.69724 , 2.15324 ,3.00,18.00,3.00,18.00,,, 40 , 270 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Good, -   , 270 , -   , -   , -   , 270 , 40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W31-002, Garsaale-Raylaawe ,Rural, 44.88397 , 2.15003 ,90.00,540.00,90.00,540.00,,, 170 ," 1,020 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,020 ", -   , -   , -   ," 1,020 ", 170 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W32-001_1, Bulo Doon ,Rural, 44.94936 , 2.12585 ,0.00,0.00,0.00,0.00,0.00,0.00, 203 ," 1,218 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,218 ", -   , -   , -   ," 1,218 ", 203 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-W32-001_2, Bulo Doon ,Rural, 44.49773 , 2.12484 ,32.00,192.00,,,,, 400 ," 2,400 ",18.00,108.00,,,18.00,108.00,,,,,,,,, -   , -   ,,, Yes ,Good, 108 ," 2,508 ", -   , -   , -   ," 2,400 ", 400 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W32-002, Bulo Babay ,Rural, 44.94902 , 2.13037 ,50.00,300.00,50.00,300.00,,, 385 ," 2,310 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 2,310 ", -   , -   , -   ," 2,310 ", 385 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W32-003, Bulo Moh'Ed Dhere ,Rural, 44.93851 , 2.15806 ,50.00,300.00,50.00,300.00,,, 280 ," 1,680 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,680 ", -   , -   , -   ," 1,680 ", 280 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W32-004, Bulo Maadow ,Rural, 44.92857 , 2.15864 ,15.00,90.00,15.00,90.00,,, 230 ," 1,380 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,380 ", -   , -   , -   ," 1,380 ", 230 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W33-001, Bulo Aw Edin Nurow ,Rural, 44.97422 , 2.13012 ,50.00,300.00,,,50.00,300.00, 400 ," 2,400 ",25.00,150.00,,,25.00,150.00,,,,,,,,, -   , -   ,,, No ,Very Good, 150 ," 2,550 ", -   , -   , -   ," 2,400 ", 400 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W33-003, Bulo Kulan ,Rural, 44.97974 , 2.13773 ,62.00,372.00,62.00,372.00,,, 200 ," 1,200 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,200 ", -   , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W33-004, Ban Galey ,Rural, 44.97942 , 2.14515 ,40.00,240.00,40.00,240.00,,, 250 ," 1,500 ",,,,,,,,,,,,,45.00, 270 , -   , -   , 45 , 270 , No ,Very Good, 270 ," 1,770 ", -   , 270 , 270 ," 1,500 ", 250 , -   , -   , 270 , 45 , -   , -   , -   , -   , -   , 270 
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W33-005, Nur Diisow ,Rural, 44.98176 , 2.14801 ,30.00,180.00,30.00,180.00,,, 35 , 210 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 210 , -   , -   , -   , 210 , 35 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-W33-006, Bulo Yelale ,Rural, 44.97962 , 2.15209 ,0.00,0.00,0.00,0.00,0.00,0.00, 70 , 420 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X22-001, Deg Mareer ,Rural, 44.49888 , 2.10766 ,0.00,0.00,0.00,0.00,0.00,0.00, 8 , 48 ,,,,,,,,,,,,,,, -   , -   , -   , -   , No ,Good, -   , 48 , -   , -   , -   , 48 , 8 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-002, Dhiil Duug 2 ,Rural, 44.50117 , 2.08408 ,0.00,0.00,0.00,0.00,0.00,0.00, 5 , 30 ,,,,,,,,,,,,,,, -   , -   , -   , -   , No ,Good, -   , 30 , -   , -   , -   , 30 , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-003_2, Farsooley ,Rural, 44.54515 , 2.08436 ,30.00,180.00,,,,, 700 ," 4,200 ",10.00,60.00,10.00,60.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 60 ," 4,260 ", -   , -   , -   ," 4,200 ", 700 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-005, Dureerdher ,Rural, 44.51425 , 2.09831 ,0.00,0.00,0.00,0.00,0.00,0.00, 10 , 60 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 60 , -   , -   , -   , 60 , 10 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-006, Buulo Booray ,Rural, 44.52755 , 2.10284 ,70.00,420.00,,,,, 200 ," 1,260 ",,,,,,,,,,,,,,, -   , -   ,,, No ,No so good, -   ," 1,260 ", -   , -   , -   ," 1,260 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-008, Ceel Dayow ,Rural, 44.50109 , 2.10354 ,6.00,36.00,,,,, 120 ," 1,200 ",10.00,60.00,,,10.00,60.00,,,,,,,,, -   , -   ,,, Yes ,Very Good, 60 ," 1,260 ", -   , -   , -   ," 1,200 ", 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-009, Gay Idow Garaska ,Rural, 44.54129 , 2.10942 ,0.00,0.00,0.00,0.00,0.00,0.00, 14 , 84 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 84 , -   , -   , -   , 84 , 14 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-010, Garasley Sh.Maaxi ,Rural, 44.53122 , 2.10960 ,50.00,300.00,,,,, 300 ," 1,800 ",30.00,180.00,30.00,180.00,,,15.00,90.00,15.00,90.00,,,20.00, 120 , 20 , 120 ,,, Yes ,Very Good, 390 ," 2,190 ", -   , 120 , 120 ," 1,800 ", 300 , 120 , 20 , -   , -   , -   , -   , -   , -   , -   , 120 
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X23-011, Bulo Aw Said ,Rural, 44.50744 , 2.12037 ,26.00,156.00,,,,, 265 ," 1,590 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Good, -   ," 1,590 ", -   , -   , -   ," 1,590 ", 265 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-002, Cali Kuus ,Rural, 44.56413 , 2.09588 ,0.00,0.00,0.00,0.00,0.00,0.00, 300 ," 1,800 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Good, -   ," 1,800 ", -   , -   , -   ," 1,800 ", 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-003, Degley ,Rural, 44.58308 , 2.09690 ,0.00,0.00,0.00,0.00,0.00,0.00, 5 , 30 ,,,,,,,,,,,,,,, -   , -   , -   , -   , No ,Good, -   , 30 , -   , -   , -   , 30 , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-004, Garas Awdegley ,Rural, 44.58327 , 2.09882 ,10.00,60.00,,,,, 50 , 300 ,5.00,30.00,5.00,30.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 30 , 330 , -   , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-006, Gay Iidow Bariyow ,Rural, 44.54649 , 2.10544 ,0.00,0.00,0.00,0.00,0.00,0.00, 6 , 36 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 36 , -   , -   , -   , 36 , 6 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-007, Bulo Haji Osman ,Rural, 44.56293 , 2.11618 ,0.00,0.00,0.00,0.00,0.00,0.00, 90 , 540 ,11.00,66.00,11.00,66.00,,,,,,,,,,, -   , -   ,,, Yes ,Good, 66 , 606 , -   , -   , -   , 540 , 90 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-008, Buulo Adan Gaab ,Rural, 44.55602 , 2.11834 ,0.00,0.00,0.00,0.00,0.00,0.00, 50 , 300 ,,,,,,,,,,,,,20.00, 120 , 20 , 120 ,,, No ,Very Good, 120 , 420 , -   , 120 , 120 , 300 , 50 , 120 , 20 , -   , -   , -   , -   , -   , -   , -   , 120 
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-009, Bulo Edin Kab ,Rural, 44.55602 , 2.11834 ,11.00,66.00,,,,, 300 ," 1,800 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, -   ," 1,800 ", -   , -   , -   ," 1,800 ", 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X24-010_2, Gololey ,Rural, 45.30617 , 2.70100 ,8.00,48.00,8.00,48.00,,, 320 ," 1,920 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,920 ", -   , -   , -   ," 1,920 ", 320 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-010_3, Gololey ,Rural, 44.58807 , 2.11948 ,0.00,0.00,0.00,0.00,0.00,0.00, 17 , 102 ,,,,,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, -   , 102 , -   , -   , -   , 102 , 17 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-011, Bulo Bulow ,Rural, 44.55296 , 2.11979 ,35.00,210.00,,,,, 360 ," 2,160 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, -   ," 2,160 ", -   , -   , -   ," 2,160 ", 360 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X24-012, Iskaashato ,Rural, 44.58148 , 2.12023 ,4.00,24.00,4.00,24.00,,, 38 , 228 ,2.00,12.00,2.00,12.00,,,,,,,,,,, -   , -   ,,,Do Not Know,Good, 12 , 240 , -   , -   , -   , 228 , 38 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X25-003, Iskataf(Jilnjiln) ,Rural, 44.60475 , 2.11889 ,3.00,18.00,3.00,18.00,,, 25 , 150 ,1.00,6.00,,,1.00,6.00,,,,,,,1.00, 6 , -   , -   , 1 , 6 , Yes ,Very Good, 12 , 162 , -   , 6 , 6 , 150 , 25 , -   , -   , 6 , 1 , -   , -   , -   , -   , -   , 6 
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X25-005, Golooley Dooled/Toosan ,Rural, 44.61572 , 2.12172 ,70.00,420.00,,,70.00,420.00, 120 , 720 ,12.00,72.00,12.00,72.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 72 , 792 , -   , -   , -   , 720 , 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X25-007, Iskataf Waroosmaal ,Rural, 44.60088 , 2.12417 ,5.00,30.00,,,,, 30 , 180 ,2.00,12.00,2.00,12.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 12 , 192 , -   , -   , -   , 180 , 30 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X26-001, Bulo Keyni ,Rural, 44.66150 , 2.11613 ,15.00,90.00,,,,, 120 , 720 ,8.00,48.00,8.00,48.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 48 , 768 , -   , -   , -   , 720 , 120 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X26-002, Dheryooley ,Rural, 44.64369 , 2.11988 ,0.00,0.00,0.00,0.00,0.00,0.00, 4 , 24 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 24 , -   , -   , -   , 24 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X27-001, Ibrahim Cali Meyrre ,Rural, 44.70895 , 2.09989 ,5.00,30.00,5.00,30.00,,, 55 , 330 ,2.00,12.00,,,2.00,12.00,,,,,,,,, -   , -   ,,, No ,Good, 12 , 342 , -   , -   , -   , 330 , 55 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-X27-002, Ibrahim Cali Miire/Riigga ,Rural, 44.68661 , 2.12024 ,7.00,42.00,,,,, 42 , 270 ,2.00,12.00,,,2.00,12.00,,,,,,,1.00, 6 , -   , -   , 1 , 6 , Yes ,Very Good, 18 , 288 , -   , 6 , 6 , 270 , 42 , -   , -   , 6 , 1 , -   , -   , -   , -   , -   , 6 
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X31-001, Nuun ,Rural, 44.90642 , 2.10580 ,10.00,60.00,,,10.00,60.00, 50 , 300 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 300 , -   , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X32-001, Bulo Bashiir ,Rural, 44.94577 , 2.10880 ,3.00,18.00,3.00,18.00,,, 291 ," 1,746 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,746 ", -   , -   , -   ," 1,746 ", 291 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X32-002, Yumbis ,Rural, 44.92991 , 2.11265 ,40.00,240.00,40.00,240.00,,, 150 , 900 ,10.00,60.00,,,10.00,60.00,10.00,60.00,,,10.00,60.00,15.00, 90 , -   , -   , 15 , 90 , No ,Very Good, 210 ," 1,110 ", -   , 90 , 90 , 900 , 150 , -   , -   , 90 , 15 , -   , -   , -   , -   , -   , 90 
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X32-003, Iumbis Garre ,Rural, 44.92870 , 2.11740 ,20.00,120.00,20.00,120.00,,, 200 ," 1,200 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,200 ", -   , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X33-001, Bulcida Macalinka ,Rural, 44.98256 , 2.08973 ,9.00,54.00,9.00,54.00,,, 250 ," 1,500 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,500 ", -   , -   , -   ," 1,500 ", 250 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X33-003_1, Buulo-Barwaaqo ,Rural, 44.99747 , 2.11082 ,10.00,60.00,10.00,60.00,,, 160 , 960 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 960 , -   , -   , -   , 960 , 160 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X33-004, Darusalaam ,Rural, 44.95887 , 2.11698 ,160.00,960.00,160.00,960.00,,, 460 ," 2,760 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 2,760 ", -   , -   , -   ," 2,760 ", 460 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-X33-006, Balad-Aamin ,Rural, 44.97932 , 2.11990 ,100.00,600.00,100.00,600.00,,, 280 ," 1,680 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,680 ", -   , -   , -   ," 1,680 ", 280 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y22-001, Asheg Marer ,Rural, 44.48357 , 2.05249 ,0.00,0.00,0.00,0.00,0.00,0.00, 200 ," 1,200 ",10.00,60.00,10.00,60.00,,,,,,,,,,, -   , -   ,,, Yes ,Good, 60 ," 1,260 ", -   , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y22-003, Asheg Tugar ,Rural, 44.48427 , 2.07247 ,15.00,90.00,,,,, 325 ," 1,950 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Good, -   ," 1,950 ", -   , -   , -   ," 1,950 ", 325 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y23-001, Geedlay 2 ,Rural, 44.50910 , 2.05793 ,0.00,0.00,0.00,0.00,0.00,0.00, 4 , 24 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 24 , -   , -   , -   , 24 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y23-002, Geedlay 1 ,Rural, 44.52459 , 2.06323 ,0.00,0.00,0.00,0.00,0.00,0.00, 7 , 42 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 42 , -   , -   , -   , 42 , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y23-003, Dhiil Duug ,Rural, 44.50509 , 2.07918 ,0.00,0.00,0.00,0.00,0.00,0.00, 4 , 24 ,,,,,,,,,,,,,,, -   , -   , -   , -   , Yes ,Very Good, -   , 24 , -   , -   , -   , 24 , 4 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y24-002, Bulo Gagaabada ,Rural, 44.57037 , 2.05140 ,15.00,90.00,,,,, 300 ," 1,800 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, -   ," 1,800 ", -   , -   , -   ," 1,800 ", 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y24-005, Deg Farah ,Rural, 44.55929 , 2.06863 ,0.00,0.00,0.00,0.00,0.00,0.00, 7 , 42 ,,,,,,,,,,,,,,, -   , -   , -   , -   , No ,Good, -   , 42 , -   , -   , -   , 42 , 7 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y30-001, Bulo Galole ,Rural, 44.81940 , 2.04860 ,6.00,36.00,6.00,36.00,,, 150 , 900 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 900 , -   , -   , -   , 900 , 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y30-002, Reydabley ,Rural, 44.85257 , 2.05149 ,8.00,48.00,8.00,48.00,,, 18 , 108 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 108 , -   , -   , -   , 108 , 18 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y30-003_1, Caanooley ,Rural, 44.82445 , 2.05734 ,32.00,192.00,32.00,192.00,,, 80 , 480 ,22.00,132.00,22.00,132.00,,,,,,,,,,, -   , -   ,,, No ,Very Good, 132 , 612 , -   , -   , -   , 480 , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Y30-003_2, Caanooley ,Rural, 44.49130 , 1.74995 ,40.00,240.00,40.00,240.00,,, 159 , 954 ,3.00,18.00,3.00,18.00,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, 18 , 972 , -   , -   , -   , 954 , 159 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y31-001, Rahole ,Rural, 44.90028 , 2.04467 ,10.00,60.00,10.00,60.00,,, 40 , 240 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Good, -   , 240 , -   , -   , -   , 240 , 40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y31-002, Bariire ,Rural, 44.89832 , 2.04707 ,300.00,1800.00,120.00,720.00,180.00,1080.00, 800 ," 4,800 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 4,800 ", -   , -   , -   ," 4,800 ", 800 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y31-003_1, Raqeyle ,Rural, 44.87410 , 2.04948 ,70.00,420.00,70.00,420.00,,, 700 ," 4,200 ",30.00,180.00,,,30.00,180.00,15.00,90.00,,,15.00,90.00,,, -   , -   ,,, No ,Very Good, 270 ," 4,470 ", -   , -   , -   ," 4,200 ", 700 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y31-005, Nun Garre ,Rural, 44.89860 , 2.08030 ,10.00,60.00,10.00,60.00,,, 150 , 900 ,18.00,108.00,,,18.00,108.00,14.00,84.00,,,14.00,84.00,10.00, 60 , -   , -   , 10 , 60 , No ,Very Good, 252 ," 1,152 ", -   , 60 , 60 , 900 , 150 , -   , -   , 60 , 10 , -   , -   , -   , -   , -   , 60 
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y32-001, Bannaanka Balow ,Rural, 44.93733 , 2.06412 ,30.00,180.00,30.00,180.00,,, 200 ," 1,200 ",,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   ," 1,200 ", -   , -   , -   ," 1,200 ", 200 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Y32-004, Nuunaay ,Rural, 44.91092 , 2.07874 ,10.00,60.00,10.00,60.00,,, 50 , 300 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 300 , -   , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Z24-003, Bulo Rer Aw Edin ,Rural, 44.57839 , 2.00848 ,0.00,0.00,0.00,0.00,0.00,0.00, 210 ," 1,260 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Very Good, -   ," 1,260 ", -   , -   , -   ," 1,260 ", 210 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Z24-006, Buulo Doon ,Rural, 44.57763 , 2.01712 ,100.00,600.00,,,,, 400 ," 2,400 ",3.00,18.00,,,3.00,18.00,,,,,,,,, -   , -   ,,, Yes ,Very Good, 18 ," 2,418 ", -   , -   , -   ," 2,400 ", 400 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Afgooye,NA-3806-Z24-009_1, Bisiqley ,Rural, 45.16278 , 2.11694 ,11.00,66.00,11.00,66.00,,, 29 , 174 ,,,,,,,,,,,,,,, -   , -   ,,, No ,Very Good, -   , 174 , -   , -   , -   , 174 , 29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
 Shabelle Hoose ,Shabelle Hoose,Qoryooley,NA-3806-Z24-009_2, Bisiqley ,Rural, 44.58930 , 2.02967 ,10.00,60.00,,,,, 360 ," 2,160 ",,,,,,,,,,,,,,, -   , -   ,,, Yes ,Good, -   ," 2,160 ", -   , -   , -   ," 2,160 ", 360 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
